Filename,username,country,W,S,VP,C,T,DC,CT,CP,CN,MLS,MLT,MLC,C/S,VP/T,C/T,DC/C,DC/T,T/S,CT/T,CP/T,CP/C,CN/T,CN/C, TTR, Mean word rank, Mean naming RT, AoA
sampled_rudebrooke.Austria.txt,rudebrooke,Austria,25836,951,4022,3113,1303,1564,909,446,2585,27.1672,19.8281,8.2994,3.2734,3.0867,2.3891,0.5024,1.2003,1.3701,0.6976,0.3423,0.1433,1.9839,0.8304,0.244158879,1512.217123,603.9498946,5.157524606
sampled_rumbidzai.Norway.txt,rumbidzai,Norway,23953,1003,3637,2636,1314,1270,876,506,2614,23.8814,18.2291,9.0869,2.6281,2.7679,2.0061,0.4818,0.9665,1.3101,0.6667,0.3851,0.192,1.9893,0.9917,0.319333224,2078.499755,605.3967915,5.210124935
sampled_Rune4444.Denmark.txt,Rune4444,Denmark,30410,943,4195,2961,1251,1580,904,616,3475,32.2481,24.3086,10.2702,3.14,3.3533,2.3669,0.5336,1.263,1.3266,0.7226,0.4924,0.208,2.7778,1.1736,0.284161231,2615.292022,610.6733354,5.642290481
sampled_RunnerPakhet.Germany.txt,RunnerPakhet,Germany,26432,984,3738,2703,1193,1360,808,514,2605,26.8618,22.1559,9.7788,2.747,3.1333,2.2657,0.5031,1.14,1.2124,0.6773,0.4308,0.1902,2.1836,0.9637,0.275748058,1711.103488,604.7702822,5.156052438
sampled_rwwrou.Sweden.txt,rwwrou,Sweden,28482,985,4602,3355,1349,1748,916,505,3071,28.9157,21.1134,8.4894,3.4061,3.4114,2.487,0.521,1.2958,1.3695,0.679,0.3744,0.1505,2.2765,0.9154,0.287395782,1764.947196,604.8092152,5.225204527
sampled_ryhntyntyn.Germany.txt,ryhntyntyn,Germany,24387,992,3515,2736,1226,1359,798,604,2735,24.5837,19.8915,8.9134,2.7581,2.867,2.2316,0.4967,1.1085,1.2359,0.6509,0.4927,0.2208,2.2308,0.9996,0.332750481,2541.972198,609.336475,5.399779515
sampled_Ryo95.Germany.txt,Ryo95,Germany,21669,896,3319,2545,1335,1007,725,498,1895,24.1842,16.2315,8.5143,2.8404,2.4861,1.9064,0.3957,0.7543,1.49,0.5431,0.373,0.1957,1.4195,0.7446,0.265829231,1271.216941,600.151695,4.829815867
sampled_rytlejon.Sweden.txt,rytlejon,Sweden,23399,988,3482,2753,1217,1414,854,426,2613,23.6832,19.2268,8.4995,2.7864,2.8611,2.2621,0.5136,1.1619,1.2318,0.7017,0.35,0.1547,2.1471,0.9491,0.306727083,1956.477518,606.7757244,5.200889284
sampled_s3rious_simon.Germany.txt,s3rious_simon,Germany,22091,901,2961,2166,1118,938,640,476,2338,24.5183,19.7594,10.199,2.404,2.6485,1.9374,0.4331,0.839,1.2408,0.5725,0.4258,0.2198,2.0912,1.0794,0.319542421,2131.713823,603.2615475,5.138186768
sampled_sabasNL.Netherlands.txt,sabasNL,Netherlands,23830,965,3227,2516,1280,1122,766,567,2580,24.6943,18.6172,9.4714,2.6073,2.5211,1.9656,0.4459,0.8766,1.3264,0.5984,0.443,0.2254,2.0156,1.0254,0.348312672,2467.711777,609.1778931,5.343301911
sampled_sad_sand_sandy.Denmark.txt,sad_sand_sandy,Denmark,24653,995,3640,2866,1403,1332,926,332,2672,24.7769,17.5716,8.6019,2.8804,2.5944,2.0428,0.4648,0.9494,1.4101,0.66,0.2366,0.1158,1.9045,0.9323,0.284598404,1746.037358,604.762989,5.11739401
sampled_sadop222.Germany.txt,sadop222,Germany,23928,959,3390,2664,1252,1219,772,595,2489,24.951,19.1118,8.982,2.7779,2.7077,2.1278,0.4576,0.9736,1.3055,0.6166,0.4752,0.2233,1.988,0.9343,0.350067843,2220.380936,605.2329762,5.267896295
sampled_Saivo.Finland.txt,Saivo,Finland,24442,966,3243,2429,1238,1086,750,529,2847,25.3023,19.7431,10.0626,2.5145,2.6195,1.962,0.4471,0.8772,1.2816,0.6058,0.4273,0.2178,2.2997,1.1721,0.37951701,2703.967918,611.6396111,5.532929603
sampled_SAKUJ0.Germany.txt,SAKUJ0,Germany,22609,987,3459,2588,1177,1289,824,396,2261,22.9068,19.209,8.7361,2.6221,2.9388,2.1988,0.4981,1.0952,1.1925,0.7001,0.3364,0.153,1.921,0.8736,0.316982409,2051.882612,605.7826804,5.247684184
sampled_Salmonelongo.Germany.txt,Salmonelongo,Germany,22814,978,3299,2312,1252,975,675,465,2273,23.3272,18.222,9.8676,2.364,2.635,1.8466,0.4217,0.7788,1.2802,0.5391,0.3714,0.2011,1.8155,0.9831,0.322057787,1918.461945,603.8656367,5.097657622
sampled_SaltySolomon.Austria.txt,SaltySolomon,Austria,24165,941,3706,2958,1480,1310,1119,422,2124,25.6801,16.3277,8.1694,3.1435,2.5041,1.9986,0.4429,0.8851,1.5728,0.7561,0.2851,0.1427,1.4351,0.7181,0.219588639,2068.923996,603.9317513,5.423607304
sampled_samenrofringslikeLBJ.Sweden.txt,samenrofringslikeLBJ,Sweden,26402,968,3830,2903,1244,1391,839,560,3099,27.2748,21.2235,9.0947,2.999,3.0788,2.3336,0.4792,1.1182,1.2851,0.6744,0.4502,0.1929,2.4912,1.0675,0.346804057,2412.069071,608.0241994,5.464283801
sampled_samout.Finland.txt,samout,Finland,27029,961,3807,2842,1269,1297,773,797,2811,28.1259,21.2994,9.5106,2.9573,3,2.2396,0.4564,1.0221,1.3205,0.6091,0.6281,0.2804,2.2151,0.9891,0.326452064,1771.219034,604.0911216,5.204131038
sampled_sandr0.Austria.txt,sandr0,Austria,24263,1026,3741,2966,1341,1312,788,480,2414,23.6481,18.0932,8.1804,2.8908,2.7897,2.2118,0.4423,0.9784,1.307,0.5876,0.3579,0.1618,1.8001,0.8139,0.319808189,1884.779417,603.557481,5.252493573
sampled_santsi.Finland.txt,santsi,Finland,22378,995,3740,2743,1300,1295,902,370,2363,22.4905,17.2138,8.1582,2.7568,2.8769,2.11,0.4721,0.9962,1.3065,0.6938,0.2846,0.1349,1.8177,0.8615,0.330084034,2317.648739,607.3798284,5.447935082
sampled_sarabjorks.Iceland.txt,sarabjorks,Iceland,20396,746,3069,2302,1075,1075,694,512,2034,27.3405,18.973,8.8601,3.0858,2.8549,2.1414,0.467,1,1.441,0.6456,0.4763,0.2224,1.8921,0.8836,0.270104754,1609.931185,603.7486669,4.93779157
sampled_Saratje.Netherlands.txt,Saratje,Netherlands,26616,995,3911,2689,1161,1406,805,628,2757,26.7497,22.9251,9.8981,2.7025,3.3686,2.3161,0.5229,1.211,1.1668,0.6934,0.5409,0.2335,2.3747,1.0253,0.364075246,2379.23406,607.3706122,5.294482439
sampled_Satures.Germany.txt,Satures,Germany,26486,939,3811,2900,1305,1404,869,453,2650,28.2066,20.2958,9.1331,3.0884,2.9203,2.2222,0.4841,1.0759,1.3898,0.6659,0.3471,0.1562,2.0307,0.9138,0.297227595,1616.81657,603.2812631,5.069172547
sampled_SaviourMach.Netherlands.txt,SaviourMach,Netherlands,22345,991,3248,2528,1303,1111,776,442,2337,22.5479,17.1489,8.839,2.551,2.4927,1.9401,0.4395,0.8526,1.3148,0.5955,0.3392,0.1748,1.7936,0.9244,0.274253105,1504.553877,604.5200284,5.05973898
sampled_savois-faire.Netherlands.txt,savois-faire,Netherlands,29212,1015,4159,3131,1367,1534,891,555,3217,28.7803,21.3694,9.3299,3.0847,3.0424,2.2904,0.4899,1.1222,1.3468,0.6518,0.406,0.1773,2.3533,1.0275,0.33339167,2059.498075,606.5147852,5.191624368
sampled_Savolainen5.Finland.txt,Savolainen5,Finland,9542,382,1343,1009,484,507,330,227,1039,24.9791,19.7149,9.4569,2.6414,2.7748,2.0847,0.5025,1.0475,1.267,0.6818,0.469,0.225,2.1467,1.0297,0.315393093,2069.237142,605.0969461,5.181991181
sampled_Savv3.Germany.txt,Savv3,Germany,23034,1000,3389,2467,1224,1123,758,615,2344,23.034,18.8186,9.3368,2.467,2.7688,2.0155,0.4552,0.9175,1.224,0.6193,0.5025,0.2493,1.915,0.9501,0.322783788,1961.312772,604.5948886,5.27600419
sampled_Sawgon.Sweden.txt,Sawgon,Sweden,20912,978,3422,2717,1205,1413,857,430,2084,21.3824,17.3544,7.6967,2.7781,2.8398,2.2548,0.5201,1.1726,1.2321,0.7112,0.3568,0.1583,1.7295,0.767,0.288177778,1322.821156,599.4736612,4.978926138
sampled_Saxit.Sweden.txt,Saxit,Sweden,26501,970,3780,2944,1328,1391,863,463,2774,27.3206,19.9556,9.0017,3.0351,2.8464,2.2169,0.4725,1.0474,1.3691,0.6498,0.3486,0.1573,2.0889,0.9423,0.269393274,2046.882711,605.2872676,5.183384202
sampled_Sayakai.Germany.txt,Sayakai,Germany,22644,984,3350,2507,1251,1144,775,391,2255,23.0122,18.1007,9.0323,2.5478,2.6779,2.004,0.4563,0.9145,1.2713,0.6195,0.3125,0.156,1.8026,0.8995,0.31925364,2179.738159,606.2299634,5.420056733
sampled_SayNoob.Netherlands.txt,SayNoob,Netherlands,24661,979,3824,2872,1225,1504,894,396,2752,25.19,20.1314,8.5867,2.9336,3.1216,2.3445,0.5237,1.2278,1.2513,0.7298,0.3233,0.1379,2.2465,0.9582,0.307526882,1853.634409,604.9626817,5.227949636
sampled_Schaafwond.Netherlands.txt,Schaafwond,Netherlands,23466,993,3532,2664,1253,1293,841,431,2593,23.6314,18.7279,8.8086,2.6828,2.8188,2.1261,0.4854,1.0319,1.2618,0.6712,0.344,0.1618,2.0694,0.9733,0.335972461,2064.413769,607.5780285,5.311584511
sampled_Schele_Sjakie.Netherlands.txt,Schele_Sjakie,Netherlands,20799,961,2708,2199,1182,924,652,359,2132,21.6431,17.5964,9.4584,2.2882,2.291,1.8604,0.4202,0.7817,1.23,0.5516,0.3037,0.1633,1.8037,0.9695,0.249911127,1753.776929,601.7903261,4.999897229
sampled_Schilvagg.Finland.txt,Schilvagg,Finland,26948,961,3687,2590,1373,1142,810,808,2884,28.0416,19.6271,10.4046,2.6951,2.6854,1.8864,0.4409,0.8318,1.4287,0.5899,0.5885,0.312,2.1005,1.1135,0.312468703,2550.264397,607.8037436,5.342192358
sampled_Schnabeltierchen.Germany.txt,Schnabeltierchen,Germany,20836,861,2850,2348,1074,1105,603,447,1999,24.1998,19.4004,8.8739,2.7271,2.6536,2.1862,0.4706,1.0289,1.2474,0.5615,0.4162,0.1904,1.8613,0.8514,0.259530792,1416.438416,600.8279222,5.209785996
sampled_Schreckstoff.Austria.txt,Schreckstoff,Austria,24390,868,3655,2780,1183,1337,798,479,2358,28.0991,20.6171,8.7734,3.2028,3.0896,2.35,0.4809,1.1302,1.3629,0.6746,0.4049,0.1723,1.9932,0.8482,0.334739328,2434.083516,607.4669814,5.309683853
sampled_SCHROEDINGERS_UTERUS.Sweden.txt,SCHROEDINGERS_UTERUS,Sweden,24126,973,3588,2583,1220,1289,833,470,2749,24.7955,19.7754,9.3403,2.6547,2.941,2.1172,0.499,1.0566,1.2539,0.6828,0.3852,0.182,2.2533,1.0643,0.340407754,2546.629846,611.2058621,5.498937366
sampled_Schroef.Netherlands.txt,Schroef,Netherlands,25670,986,4396,3300,1408,1655,985,532,2438,26.0345,18.2315,7.7788,3.3469,3.1222,2.3438,0.5015,1.1754,1.428,0.6996,0.3778,0.1612,1.7315,0.7388,0.27434555,1414.047295,600.747232,4.940454848
sampled_SchurkjeBoefje.Netherlands.txt,SchurkjeBoefje,Netherlands,25030,967,3405,2550,1199,1240,796,496,2966,25.8842,20.8757,9.8157,2.637,2.8399,2.1268,0.4863,1.0342,1.2399,0.6639,0.4137,0.1945,2.4737,1.1631,0.372227074,2555.004017,608.3126618,5.423759927
sampled_Schwahn.Germany.txt,Schwahn,Germany,21564,924,3229,2440,1161,1173,734,436,2175,23.3377,18.5736,8.8377,2.6407,2.7812,2.1016,0.4807,1.0103,1.2565,0.6322,0.3755,0.1787,1.8734,0.8914,0.289045088,1754.475227,603.0938098,5.164817715
sampled_SCPH-0815.Germany.txt,SCPH-0815,Germany,25081,998,3371,2617,1405,1015,781,603,2454,25.1313,17.8512,9.5839,2.6222,2.3993,1.8626,0.3878,0.7224,1.4078,0.5559,0.4292,0.2304,1.7466,0.9377,0.325784593,2016.123573,604.4138332,5.270543696
sampled_SCREECH95.Netherlands.txt,SCREECH95,Netherlands,23553,915,3516,2640,1132,1363,772,399,2726,25.741,20.8065,8.9216,2.8852,3.106,2.3322,0.5163,1.2041,1.2372,0.682,0.3525,0.1511,2.4081,1.0326,0.346973284,2510.94606,607.8596594,5.395505893
sampled_ScriptThat.Denmark.txt,ScriptThat,Denmark,10285,427,1414,1026,577,439,328,275,987,24.0867,17.825,10.0244,2.4028,2.4506,1.7782,0.4279,0.7608,1.3513,0.5685,0.4766,0.268,1.7106,0.962,0.341467697,1970.976299,604.2356576,5.033992963
sampled_scruffy_water_mammal.Denmark.txt,scruffy_water_mammal,Denmark,24313,971,3390,2517,1194,1228,727,467,2711,25.0391,20.3626,9.6595,2.5922,2.8392,2.108,0.4879,1.0285,1.2297,0.6089,0.3911,0.1855,2.2705,1.0771,0.336931103,2171.027343,606.3981782,5.301986087
sampled_scubahana.Denmark.txt,scubahana,Denmark,25970,990,3812,2865,1388,1318,869,628,2483,26.2323,18.7104,9.0646,2.8939,2.7464,2.0641,0.46,0.9496,1.402,0.6261,0.4524,0.2192,1.7889,0.8667,0.310220177,1726.753204,601.8663644,4.939446037
sampled_SeasWouldRise.Finland.txt,SeasWouldRise,Finland,21822,971,3418,2614,1399,1055,824,458,2083,22.4737,15.5983,8.3481,2.6921,2.4432,1.8685,0.4036,0.7541,1.4408,0.589,0.3274,0.1752,1.4889,0.7969,0.279947055,1544.68448,603.1217466,4.806992794
sampled_Sect93.Denmark.txt,Sect93,Denmark,26480,918,3766,2908,1264,1451,891,390,2645,28.8453,20.9494,9.1059,3.1678,2.9794,2.3006,0.499,1.1479,1.3769,0.7049,0.3085,0.1341,2.0926,0.9096,0.266181947,1481.341373,601.6558974,5.031106055
sampled_seewolfmdk.Netherlands.txt,seewolfmdk,Netherlands,21856,994,3118,2433,1247,1077,746,445,2421,21.9879,17.5269,8.9831,2.4477,2.5004,1.9511,0.4427,0.8637,1.2545,0.5982,0.3569,0.1829,1.9415,0.9951,0.303643725,2089.622778,605.6731073,5.229693481
sampled_SemenDemon182.Denmark.txt,SemenDemon182,Denmark,24285,1340,3671,2812,1586,1179,832,397,2275,18.1231,15.3121,8.6362,2.0985,2.3146,1.773,0.4193,0.7434,1.1836,0.5246,0.2503,0.1412,1.4344,0.809,0.277842907,1439.524535,602.6826314,5.083679084
sampled_senfgurke.Germany.txt,senfgurke,Germany,25192,1004,3148,2310,1228,972,722,501,2934,25.0916,20.5147,10.9056,2.3008,2.5635,1.8811,0.4208,0.7915,1.2231,0.5879,0.408,0.2169,2.3893,1.2701,0.284037147,3055.755914,615.450169,5.69469481
sampled_SentientTurtle.Netherlands.txt,SentientTurtle,Netherlands,23343,879,3444,2393,1064,1155,690,352,2832,26.5563,21.9389,9.7547,2.7224,3.2368,2.2491,0.4827,1.0855,1.2105,0.6485,0.3308,0.1471,2.6617,1.1835,0.343167702,2655.627847,611.4146536,5.640703065
sampled_Sethos88.Denmark.txt,Sethos88,Denmark,23724,991,3350,2435,1202,1103,740,487,2447,23.9395,19.7371,9.7429,2.4571,2.787,2.0258,0.453,0.9176,1.2129,0.6156,0.4052,0.2,2.0358,1.0049,0.323881107,2196.471472,607.3268781,5.338287111
sampled_sevven777.Austria.txt,sevven777,Austria,20066,993,2688,2123,1137,928,649,473,2322,20.2075,17.6482,9.4517,2.138,2.3641,1.8672,0.4371,0.8162,1.145,0.5708,0.416,0.2228,2.0422,1.0937,0.341438531,2399.185173,605.824541,5.264030719
sampled_SgtFinnish.Finland.txt,SgtFinnish,Finland,8919,411,1363,981,491,446,294,183,843,21.7007,18.165,9.0917,2.3869,2.776,1.998,0.4546,0.9084,1.1946,0.5988,0.3727,0.1865,1.7169,0.8593,0.336680561,1903.60989,601.7345836,5.018630695
sampled_SH4D0W0733.Sweden.txt,SH4D0W0733,Sweden,23187,986,3436,2499,1159,1224,778,422,2365,23.5162,20.006,9.2785,2.5345,2.9646,2.1562,0.4898,1.0561,1.1755,0.6713,0.3641,0.1689,2.0406,0.9464,0.334172964,2247.599664,604.2005712,5.186747416
sampled_Shadowglove.Sweden.txt,Shadowglove,Sweden,21235,1022,3491,2795,1313,1303,851,487,1946,20.7779,16.1729,7.5975,2.7348,2.6588,2.1287,0.4662,0.9924,1.2847,0.6481,0.3709,0.1742,1.4821,0.6962,0.258971705,1156.379917,596.7822643,4.78249661
sampled_shadowthiefo.Netherlands.txt,shadowthiefo,Netherlands,25642,914,3820,2943,1273,1441,842,386,2827,28.0547,20.143,8.7129,3.2199,3.0008,2.3119,0.4896,1.132,1.3928,0.6614,0.3032,0.1312,2.2207,0.9606,0.315663096,1746.44034,604.2785236,5.170829445
sampled_Shamalamadindong.Netherlands.txt,Shamalamadindong,Netherlands,22865,953,3224,2364,1088,1156,705,457,2662,23.9927,21.0156,9.6722,2.4806,2.9632,2.1728,0.489,1.0625,1.1417,0.648,0.42,0.1933,2.4467,1.1261,0.342236774,2322.250215,607.5466694,5.326177594
sampled_sharkwouter.Netherlands.txt,sharkwouter,Netherlands,20727,993,3149,2488,1261,1081,747,340,1956,20.8731,16.437,8.3308,2.5055,2.4972,1.973,0.4345,0.8573,1.2699,0.5924,0.2696,0.1367,1.5511,0.7862,0.240101954,1729.103483,604.2105101,5.265970202
sampled_Sharlinator.Finland.txt,Sharlinator,Finland,24316,957,3059,2321,1230,1012,694,442,2898,25.4086,19.7691,10.4765,2.4253,2.487,1.887,0.436,0.8228,1.2853,0.5642,0.3593,0.1904,2.3561,1.2486,0.363683935,3126.196581,613.4963787,5.577703204
sampled_shaumar.Netherlands.txt,shaumar,Netherlands,22755,997,3575,2795,1248,1398,857,438,2545,22.8235,18.2332,8.1413,2.8034,2.8646,2.2396,0.5002,1.1202,1.2518,0.6867,0.351,0.1567,2.0393,0.9106,0.296532847,2554.042518,610.1954882,5.488999462
sampled_SheFightsHerShadow.Austria.txt,SheFightsHerShadow,Austria,29643,972,4067,3015,1363,1411,882,768,3004,30.4969,21.7483,9.8318,3.1019,2.9839,2.212,0.468,1.0352,1.4023,0.6471,0.5635,0.2547,2.204,0.9964,0.317409588,2220.130362,606.5958185,5.221124778
sampled_shembop.Germany.txt,shembop,Germany,24990,991,3324,2342,1236,1028,695,562,2770,25.217,20.2184,10.6704,2.3633,2.6893,1.8948,0.4389,0.8317,1.2472,0.5623,0.4547,0.24,2.2411,1.1827,0.386587405,2311.711871,607.3096371,5.305138979
sampled_Sherool.Norway.txt,Sherool,Norway,29868,967,4354,3059,1344,1454,896,591,3276,30.8873,22.2232,9.764,3.1634,3.2396,2.276,0.4753,1.0818,1.3899,0.6667,0.4397,0.1932,2.4375,1.0709,0.343810135,2326.169179,608.1068303,5.407573192
sampled_ShieldAre.Finland.txt,ShieldAre,Finland,26167,987,3791,2881,1349,1426,906,604,2963,26.5117,19.3973,9.0826,2.9189,2.8102,2.1357,0.495,1.0571,1.3668,0.6716,0.4477,0.2096,2.1964,1.0285,0.296223639,2403.854831,608.3565323,5.494686348
sampled_Shizrah.Denmark.txt,Shizrah,Denmark,24414,961,3778,3051,1467,1354,945,483,2174,25.4048,16.6421,8.002,3.1748,2.5753,2.0798,0.4438,0.923,1.5265,0.6442,0.3292,0.1583,1.4819,0.7126,0.278905712,1720.507226,603.1227804,5.096013786
sampled_ShootingAnElephant.Germany.txt,ShootingAnElephant,Germany,18738,655,2349,1783,796,914,520,439,2434,28.6076,23.5402,10.5093,2.7221,2.951,2.2399,0.5126,1.1482,1.2153,0.6533,0.5515,0.2462,3.0578,1.3651,0.340189873,3118.182841,617.4981232,5.748410535
sampled_Shrubberer.Germany.txt,Shrubberer,Germany,22506,969,3160,2413,1232,1071,727,478,2391,23.226,18.2679,9.327,2.4902,2.5649,1.9586,0.4438,0.8693,1.2714,0.5901,0.388,0.1981,1.9407,0.9909,0.354612357,2007.541503,606.3248484,5.25871207
sampled_sickre.Sweden.txt,sickre,Sweden,23571,983,2991,2115,1203,868,655,571,2592,23.9786,19.5935,11.1447,2.1516,2.4863,1.7581,0.4104,0.7215,1.2238,0.5445,0.4746,0.27,2.1546,1.2255,0.343594836,2639.099801,609.21054,5.491875596
sampled_SigurdZS.Norway.txt,SigurdZS,Norway,23770,1000,3421,2532,1275,1163,739,375,2495,23.77,18.6431,9.3878,2.532,2.6831,1.9859,0.4593,0.9122,1.275,0.5796,0.2941,0.1481,1.9569,0.9854,0.363500094,2461.370058,606.5429587,5.294831401
sampled_sikels.Sweden.txt,sikels,Sweden,23374,962,3725,2774,1221,1393,830,409,2414,24.2973,19.1433,8.4261,2.8836,3.0508,2.2719,0.5022,1.1409,1.2692,0.6798,0.335,0.1474,1.9771,0.8702,0.267737178,1816.270359,604.7993894,5.256783464
sampled_Sikletrynet.Norway.txt,Sikletrynet,Norway,24847,659,3988,3067,1020,1675,780,377,2653,37.7041,24.3598,8.1014,4.654,3.9098,3.0069,0.5461,1.6422,1.5478,0.7647,0.3696,0.1229,2.601,0.865,0.288719563,2001.622329,606.3622465,5.301839638
sampled_silent_cat.Netherlands.txt,silent_cat,Netherlands,23149,983,3637,2748,1251,1342,853,312,2569,23.5493,18.5044,8.4239,2.7955,2.9073,2.1966,0.4884,1.0727,1.2726,0.6819,0.2494,0.1135,2.0536,0.9349,0.315852409,2177.531773,607.9073589,5.399821024
sampled_Silkkiuikku.Finland.txt,Silkkiuikku,Finland,22094,992,3355,2585,1264,1214,814,458,2495,22.2722,17.4794,8.547,2.6058,2.6543,2.0451,0.4696,0.9604,1.2742,0.644,0.3623,0.1772,1.9739,0.9652,0.335401586,2546.857635,607.0838441,5.246392063
sampled_Silmariel.Denmark.txt,Silmariel,Denmark,26578,1000,4274,2935,1258,1630,898,686,2559,26.578,21.1272,9.0555,2.935,3.3975,2.3331,0.5554,1.2957,1.258,0.7138,0.5453,0.2337,2.0342,0.8719,0.308900524,1852.425829,602.3875071,5.046065438
sampled_silverscrub.Sweden.txt,silverscrub,Sweden,23855,996,3670,2828,1223,1497,875,393,2596,23.9508,19.5053,8.4353,2.8394,3.0008,2.3123,0.5293,1.224,1.2279,0.7155,0.3213,0.139,2.1226,0.918,0.327736736,2053.147582,605.6174977,5.260720302
sampled_simonask.Denmark.txt,simonask,Denmark,26998,996,4051,3035,1396,1520,928,450,3202,27.1064,19.3395,8.8956,3.0472,2.9019,2.1741,0.5008,1.0888,1.4016,0.6648,0.3223,0.1483,2.2937,1.055,0.333333333,2456.175887,610.2666676,5.5417831
sampled_simoncolumbus.Netherlands.txt,simoncolumbus,Netherlands,24520,976,3441,2610,1324,1167,828,419,2811,25.123,18.5196,9.3946,2.6742,2.5989,1.9713,0.4471,0.8814,1.3566,0.6254,0.3165,0.1605,2.1231,1.077,0.339547038,2589.472474,612.4768881,5.475827849
sampled_SimonGray.Denmark.txt,SimonGray,Denmark,26164,990,3650,2766,1323,1300,841,493,3060,26.4283,19.7763,9.4591,2.7939,2.7589,2.0907,0.47,0.9826,1.3364,0.6357,0.3726,0.1782,2.3129,1.1063,0.32907729,2288.717909,608.3010784,5.319142862
sampled_simplequark.Germany.txt,simplequark,Germany,26846,983,3762,2751,1374,1262,877,495,2859,27.3103,19.5386,9.7586,2.7986,2.738,2.0022,0.4587,0.9185,1.3978,0.6383,0.3603,0.1799,2.0808,1.0393,0.357977332,2145.842895,609.4314388,5.341567558
sampled_SirSwede.Sweden.txt,SirSwede,Sweden,23906,1003,3380,2575,1296,1230,765,773,2106,23.8345,18.446,9.2839,2.5673,2.608,1.9869,0.4777,0.9491,1.2921,0.5903,0.5965,0.3002,1.625,0.8179,0.218840827,1668.046504,600.1954836,4.868818353
sampled_sisko7.Germany.txt,sisko7,Germany,22904,993,3076,2315,1145,1112,721,511,2723,23.0655,20.0035,9.8937,2.3313,2.6865,2.0218,0.4803,0.9712,1.1531,0.6297,0.4463,0.2207,2.3782,1.1762,0.328365792,3095.485182,612.6731952,5.638887381
sampled_sissipaska.Finland.txt,sissipaska,Finland,24983,1053,3163,2401,1299,1016,706,453,2637,23.7255,19.2325,10.4052,2.2802,2.4349,1.8483,0.4232,0.7821,1.2336,0.5435,0.3487,0.1887,2.03,1.0983,0.331507367,2413.215527,609.4768308,5.400139406
sampled_sjeffiesjeff.Netherlands.txt,sjeffiesjeff,Netherlands,9749,438,1522,1236,584,591,370,151,998,22.258,16.6935,7.8875,2.8219,2.6062,2.1164,0.4782,1.012,1.3333,0.6336,0.2586,0.1222,1.7089,0.8074,0.279362973,1518.32067,602.3776323,5.040683365
sampled_Sjoerdb93.Netherlands.txt,Sjoerdb93,Netherlands,21645,982,3220,2581,1253,1150,819,225,2345,22.0418,17.2745,8.3863,2.6283,2.5698,2.0599,0.4456,0.9178,1.276,0.6536,0.1796,0.0872,1.8715,0.9086,0.3019879,2040.894036,607.9686815,5.252118947
sampled_Skafsgaard.Denmark.txt,Skafsgaard,Denmark,26436,1000,3800,2809,1380,1349,885,505,2605,26.436,19.1565,9.4112,2.809,2.7536,2.0355,0.4802,0.9775,1.38,0.6413,0.3659,0.1798,1.8877,0.9274,0.320027648,2071.10489,605.3843514,5.198001782
sampled_Skellicious.Netherlands.txt,Skellicious,Netherlands,24207,921,3689,2639,1266,1224,814,419,2351,26.2834,19.1209,9.1728,2.8654,2.9139,2.0845,0.4638,0.9668,1.3746,0.643,0.331,0.1588,1.857,0.8909,0.274583192,1720.951004,603.5302105,5.100442975
sampled_skgoa.Germany.txt,skgoa,Germany,23662,991,3376,2450,1184,1183,783,440,2649,23.8769,19.9848,9.658,2.4723,2.8514,2.0693,0.4829,0.9992,1.1948,0.6613,0.3716,0.1796,2.2373,1.0812,0.320672269,1999.881681,607.3117392,5.336611839
sampled_Skulder.Denmark.txt,Skulder,Denmark,27168,979,4109,3184,1466,1528,981,460,3035,27.7508,18.5321,8.5327,3.2523,2.8029,2.1719,0.4799,1.0423,1.4974,0.6692,0.3138,0.1445,2.0703,0.9532,0.354751131,2126.459548,605.2735738,5.179971419
sampled_Sle.Germany.txt,Sle,Germany,23853,1024,3692,2730,1344,1252,836,440,2558,23.2939,17.7478,8.7374,2.666,2.747,2.0312,0.4586,0.9315,1.3125,0.622,0.3274,0.1612,1.9033,0.937,0.32132964,1903.168629,605.5342748,5.204079995
sampled_slvl.Netherlands.txt,slvl,Netherlands,24550,973,3360,2515,1182,1235,778,537,2569,25.2312,20.7699,9.7614,2.5848,2.8426,2.1277,0.4911,1.0448,1.2148,0.6582,0.4543,0.2135,2.1734,1.0215,0.323194593,2169.989328,605.9778449,5.294660776
sampled_Slyndrr.Sweden.txt,Slyndrr,Sweden,23918,1024,3447,2478,1214,1160,742,670,2571,23.3574,19.7018,9.6521,2.4199,2.8394,2.0412,0.4681,0.9555,1.1855,0.6112,0.5519,0.2704,2.1178,1.0375,0.346404138,2450.39446,607.0535561,5.338911712
sampled_small_trunks.Netherlands.txt,small_trunks,Netherlands,20450,846,3032,2083,1185,853,579,400,1996,24.1726,17.2574,9.8176,2.4622,2.5586,1.7578,0.4095,0.7198,1.4007,0.4886,0.3376,0.192,1.6844,0.9582,0.276873547,2337.756573,604.9683671,5.254854176
sampled_Smarag.Germany.txt,Smarag,Germany,13556,522,2094,1592,641,867,455,263,1497,25.9693,21.1482,8.5151,3.0498,3.2668,2.4836,0.5446,1.3526,1.228,0.7098,0.4103,0.1652,2.3354,0.9403,0.311546841,1780.431037,603.2537132,5.229585958
